ID,Year,Month,Day,Country,Region,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Details,,,
1721,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1722,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1723,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1724,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1725,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1726,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1727,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1728,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1729,2013,,,Syrian Arab Republic,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,Note: This incident was verified by the IFRC based on an official list of names provided by the Secretary General of the Syrian Arab Red Crescent of the Syrian staff and volunteers killed in 2013. Further details were not available.,,,
1380,2013,1,1,Pakistan,Khyber Pakhtunkhwa,Swabi,0,0,7,0,0,0,7,0,0,7,0,0,0,0,7,0,0,7,1,6,0,S,Am,R,"Seven national NGO staff, six females and one male, were shot and killed by gunmen on motorcyles who ambushed their vehicle.  The workers were involved with a community health and education center that provided immunizations, among other services.",,,
1381,2013,1,5,Pakistan,Khyber Pakhtunkhwa,"Utmanzo, Charsada",0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,2,0,0,S,IA,P,"Two local NGO staff (one programme coordinator and a driver) were shot and killed in a bazaar.  Investigation is ongoing, but the NGO has termed the violence work related.
",,,
1388,2013,1,6,Afghanistan,Kandahar Province,Spin Boldak District,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,BBIED,R,P,"One national NGO staff member was killed , along with six others, when two suicide bombers detonated their body-borne IEDs after shooting their way inside district council building",,,
1382,2013,1,7,Afghanistan,Faryab Province,"Pashtun Kot District, Khwaja Na Musa, Jarqala ",0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,4,K,Am,R,"Four national staff members of an INGO (three community trainers and one driver) were abducted while travelling through the Jarqala area. All released by 23rd January after negotiations, but threatened with assassination if the continue to work for aid organisations in the area.",,,
1389,2013,1,8,Jordan,Mafraq Governorate,Zaatari refugee camp,5,5,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,10,0,0,10,BA,MV,PS,"Five INGO aid workers and five UN-contracted guards were injured when a refugee mob attacked, presumably because of frustrations triggered by recent flooding in the camp.",,,
1708,2013,1,10,Pakistan,Balochistan,"Quetta, Alamdar Road area",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BBIED,IA,P,One UN employee was killed when a suicide bomber detonated an IED in a public area of Quetta.,,,
1383,2013,1,11,Pakistan,Khyber Pakhtunkhwa,"Hakeemabad, Nowshera",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,S,IA,P,"An NGO nurse was shot and killed on her way to work, having received prior death threats.",,,
1384,2013,1,13,Afghanistan,Helmand Province,"Kajaki District, Lawar Khail Village Area ",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,U,U,A national staff member working for an NGO demining agency was shot and killed by a group of armed men during a kidnapping attempt.,,,
1702,2013,1,13,DR Congo,North Kivu Province,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,U,One Red Cross worker was shot and killed by unknown armed men when trying to stop them from raping a woman. ,,,
1385,2013,1,14,Afghanistan,Kabul Province,Kabul,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,P,A national staffer of a UN agency was stabbed in a violent robbery by three assailants.,,,
1386,2013,1,16,Afghanistan,Kabul Province,Kabul,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,VBIED-S ,C,P,"Two NGO employees were injured by a vehicle-borne IED detonated by the driver in a suicide attack on an NDS facility. A total of 27 civilians were injured in the blast, including the aid workers.",,,
1387,2013,1,23,Afghanistan,Ghor Province,"Charsada District, Darae Kargush Area, Chaghcharan-Charsada Main Road",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"An international doctor was kidnapped when his NGO vehicle was ambushed.  The motive was to have him treat sick relatives, and he was later released by the perpetrators ",,,
1673,2013,1,24,Indonesia,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,U,PS,One INGO staff member was hit in the head and subsequently hospitalized when unknown individuals threw stones at the INGO vehicle. ,,,
1390,2013,1,27,Afghanistan,Kabul Province,Kabul,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,K,Am,R,An international INGO staffer was kidnapped as the unmarked vehicle he was riding in was ambushed by four armed men. UPDATE: The NGO employee has been released from captivity in good health. ,,,
1841,2013,1,27,Somalia,Banaadir Region,"Radaar IDP Camp area, Daynile District, Mogadishu area",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,U,PS,One INGO security guard was injured when a shooting broke out in front of a medical health facility managed by the INGO.,,,
1835,2013,1,28,Kenya,North Eastern Region,"Ifo 2 Refugee Camp area, Dadaab, Garissa District",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,Am,R,A paramedic for the Kenyan Red Cross Society was injured when three gunmen shot at the ambulance after the driver ignored instructions to stop. ,,,
1391,2013,1,31,Pakistan,FATA,Kurram,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,RIED,Am,R,Two aid workers on polio vaccination team were killed when their car ran over a roadside IED,,,
1392,2013,1,31,Pakistan,Sindh,"Maripur, Karachi",0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,K,Am,R,"Four national NGO workers of a local NGO, including the driver, were abducted in Maripur, Karachi on their way to distribute medicines and other aid. UPDATE: All four were released.",,,
1659,2013,1,31,DR Congo,North Kivu Province,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,K,Am,R,"One INGO female staff member was abducted, but was released three days later. ",,,
1777,2013,2,1,Senegal,Dakar,Mermoz neighborhood ,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,R,An INGO staff member was on his way to the office when two men on a scooter attempted to steal his laptop bag.  He was stabbed and was treated at a clinic. ,,,
1782,2013,2,3,Iraq,Al Anbar Governorate,Al Qaâ€™im Camp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,MV,PS,"One national INGO social worker was injured during an altercation with a group of Syrian refugees.  There was a disagreement concerning service delivery between the social worker and one of the Syrian refugees, and more than 25 other Syrian refugees became involved. The social worker and one of the refugees were hospitalized. ",,,
1393,2013,2,4,Afghanistan,Uruzgan Province,"Char Chino District, Yaka Bagh Area",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,RIED,Am,R,A national NGO staffer was killed when the NGO vehicle hit a roadside IED,,,
1714,2013,2,5,South Sudan,Lakes State,Meen Payam,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,BA,Am,R,"One UN-contracted truck driver was severely beaten and killed by unknown armed individuals. The driver's cash and IDs were stolen, but no food from the truck was taken.  The driver's assistant managed to escape and reported the incident to the police.",,,
1715,2013,2,6,Sudan,South Kordofan,Tartanj (about 10km NE of Rashad town),1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,One UN-contracted truck driver was shot and killed by four armed bandits. The driver's cash and mobile phone were taken.,,,
1394,2013,2,8,Nigeria,North,Kano,0,0,9,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,1,5,3,S,R,PS,Eight polio vaccinators working on a UN agency-sponsored immunization campaign were shot and killed when gunmen stormed two clinics. ,,,
1709,2013,2,8,Sudan,North Darfur,"Kutum, Dibaben area",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BA,U,P,"One UN staff member, a security guard supervisor, was found stabbed to death.  The perpetrators and the motive are unknown. ",,,
1735,2013,2,9,Kyrgyzstan,Bishkek,Baitik Baatyr Street near residential district Zhilgorodok Sovmina,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,P,A UN consultant suffered a broken nose when attacked by unknown assailants while on his way home. ,,,
1736,2013,2,10,DR Congo,Orientale Province,Bunia,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,U,One national UN worker was severely beaten by FARDC soldiers for having committed adultery.,,,
1778,2013,2,12,Yemen,Hajjah Governorate,Khayran Al Muharraq district,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,One national INGO staff member was abducted by a disgruntled vendor who was contracted by the same INGO.  The incident appears to be related to a contract dispute: the vendor was asked to suspend sales over allegations of misconduct.,,,
1396,2013,2,13,Afghanistan,Laghman Province,"Alingar District, Sandarwa Area, Alingar",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,C,R,A national NGO ambulance driver was hit and seriously wounded by small arms fire during an attack by opposition forces on an Afghan Army convoy,,,
1701,2013,2,16,Somalia,Lower Juba Region,Kismayo,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,P,One local NGO staff member was shot and killed by local police forces at a police station in Kismayo.  The individual was injured but later died of his injuries.,,,
1842,2013,2,18,Somalia,Gedo Region,Baardheere,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,C,U,One LNGO manager was wounded during clashes between two groups of Al Shabaab fighters. The clash was reportedly triggered by a dispute over the continuation of the LNGO's activities. ,,,
1397,2013,3,1,Afghanistan,Kabul Province,"Surobi District, Tapa Khan Area",0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,RIED,Am,R,Three national NGO staffers were wounded when their vehicle detonated an IED.Unclear if it had recently bee planted or if the NGO was specifically targeted,,,
1398,2013,3,5,South Sudan,Northern Bahr El Ghazal State,"Madhol, Aweil East County",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,BA,U,U,"An INGO worker was assaulted and robbed, sustaining serious injuries.",,,
1399,2013,3,10,South Sudan,Unity State,"Mirmir centre, Koch County",0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,S,Am,R,An INGO national staff member and driver were ambushed and shot by armed robbers while riding in a humanitarian relief convoy.,,,
1436,2013,3,11,Afghanistan,Helmand Province,"Now Zad District, Garow Band Area ",0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,3,0,0,K,R,H,Three deminers were kidnapped from the home of a non-NGO-affiliated civilian at gunpoint. UPDATE: All three aid workers were safely released two months later on 11 May.,,,
1712,2013,3,11,Yemen,Abyan Governorate,Ja'ar City,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,R,OC,"One NGO worker was shot in the leg by militia members, who mistakenly identified him as an Al Qaeda affiliate. ",,,
1759,2013,3,12,Syrian Arab Republic,Idlib Governorate,Atmeh,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,0,0,KK,Am,R,"Two INGO workers (Italian and British) were abducted by ISIS in northern Syria, close to the Turkish border. UPDATE: The Italian staff member was released over a year later, on 26 May 2014.  The British staff member was tortured and killed on 13 September 2014.  ",,,
1400,2013,3,13,Syrian Arab Republic,Damascus Governorate,Daraya,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,AB,C,P,"An EU humanitarian officer was killed in a rocket attack in Deraya, a suburb of Damascus",,,
1401,2013,3,13,Pakistan,Sindh,"Karachi,Orangi area",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,S,Am,R,A well-known female aid worker was shot and killed by four armed motorcyclists  after leaving her office.,,,
1615,2013,3,13,Syrian Arab Republic,Damascus Governorate,Khan Eshieh Camp,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,AB,C,P,A UN staff member suffered injuries when he was hit by shrapnel from a nearby explosion in Khan Eshieh camp on 13 March.  He died from his injuries the next day.  ,,,
1787,2013,3,14,Sudan,East Darfur,Tour Taan railway road,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"One UN-contracted driver was abducted by unknown individuals, who demanded money for his release.  Both the driver and the truck were released 35 days later. ",,,
1402,2013,3,15,South Sudan,Eastern Equatoria,Nesitu County ,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,BA,Am,R,A UN-contracted driver and assistant were ambushed and severely wounded by armed robbers.,,,
1746,2013,3,17,Syrian Arab Republic,Homs Governorate,Al Sukheneh area,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,"Two UN-contracted drivers were abducted by unknown armed groups, who robbed the drivers of their personal belongings and stole the contents of the trucks' cargo. It appears that the owner of the trucks paid a ransom and that the drivers were released.",,,
1803,2013,3,17,Syrian Arab Republic,Al-Hasakah Governorate,Hasakah District,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,Two UN-contracted drivers were kidnapped by unknown armed men.  The trucks' contents and the drivers' personal belongings were also taken.  They were kept by their kidnappers until a ransom was paid by the owner of the trucks. ,,,
1403,2013,3,21,Pakistan,Khyber Pakhtunkhwa,Jalozai IDP camp,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,2,0,VBIED-RC,R,PS,"Two local NGO workers were killed, along with at least 10 IDPs, when a remote controlled car bomb exploded on a road inside the camp.",,,
1737,2013,3,21,Pakistan,,Jallozai IDP Camp,0,0,12,0,0,0,1,11,0,12,0,0,0,0,1,11,0,12,0,0,12,VBIED-RC,U,PS,Eleven NGO personnel were wounded and one killed when a VBIED detonated by an IDP camp.,,,
1684,2013,3,22,Turkey,Hatay Province,Antakya,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,P,An INGO staff member was walking when he was stabbed in the back by three men.,,,
1404,2013,3,23,Afghanistan,Badakhshan Province,"Fayzabad, PD1, Fayzabad New City",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,K,IA,U,A German expatriate worker was abducted by an armed opposition group while out for a walk. He was released unharmed a day later due to negotiations with local networks.,,,
1405,2013,3,24,Afghanistan,Wardak Province,"Jaghatu District, Kuchinay Aryub Area",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"A local NGO staffer, working as a National Solidarity Program (government-led aid and reconstruction) facilitator, was ambushed, kidnapped and beaten by an armed opposition group.  Released after local community members appealed intervened.",,,
1406,2013,3,26,Yemen,,Sanaa,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,S,Am,R,An international ICRC worker was shot and slightly wounded in a kidnap attempt while driving in a car with her husband.,,,
1407,2013,3,30,South Sudan,Upper Nile,Batil,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,R,OC,"An employee of a commercial company contracted by the UN was shot and wounded when a group of twenty armed, masked men raided their organization's compound. The unknown perpretrators left without stealing anything after the incident.",,,
1738,2013,3,30,Syrian Arab Republic,Damascus Governorate,Adraa,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,AB,C,PS,One UN-contracted worker was injured when a mortar shell hit a warehouse.  He was hospitalized and required surgery to remove shrapnel.,,,
1437,2013,3,31,Afghanistan,Helmand Province,"Sangin District, Bostanzi Area",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,VBIED,C,P,"An NGO national staff member, a male nurse, was killed in an IED detonation in a bazaar whilst en route to the Poza Community Health Clinic.",,,
1747,2013,3,31,Syrian Arab Republic,Aleppo Governorate,Al-Zurbeh bridge,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,2,0,0,K,Am,R,"Three UN-contracted drivers transporting food rations were abducted by unknown armed men.  One was released, but the other two are still being held.  The perpetrators refuse to return the food rations.",,,
1438,2013,4,5,Afghanistan,North Faryab,"Cheshmi Sangin Area, Kohistan",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,Armed individuals shot and killed an INGO staff member in front of his residence due to a family dispute.,,,
1409,2013,4,6,Afghanistan,Zabul Province,"Qalat City, PRT Area  ",0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,VBIED-S ,Am,R,"A US Government representative, delivering in-kind aid for a reconstruction project, was killed when a suicide bomber detonated the vehicle-borne explosive near her convoy on the road.",,,
1408,2013,4,8,South Sudan,"Central Province, Juba",Gudelle,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,U,U,H,A UN agency worker was killed by her husband in a domestic dispute.,,,
1410,2013,4,14,Somalia,South-Central,Mogadishu,0,0,4,0,0,0,1,0,0,1,0,3,0,3,1,3,0,4,4,0,0,VBIED-S ,C,R,A driver for a third country Red Crescent Society was killed and three additional staff wounded in Mogadishu when a suicide car bomb targeting government court buildings detonated as their convoy passed by.,,,
1411,2013,4,14,Syrian Arab Republic,Aleppo Governorate,Aleppo,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,AB,C,OC, A national Red Crescent worker was killed when a mortar hit the warehouse he was guarding.,,,
1412,2013,4,16,Afghanistan,Jawzjan Province,"Shibirghan District, Shor Areq Area, Mazar-Shibirghan Road",0,0,4,0,0,0,2,2,0,4,0,0,0,0,2,2,0,4,4,0,0,S,Am,R,"Two Afghan Red Crescent Society staff members were killed and two wounded when unknown men opened fire on their vehicle on the road. UPDATE: After the attack on the ARCS staff, the group suspended its work in the area.",,,
1414,2013,4,21,Afghanistan,Nangarhar Province,"Jalalabad City, Zone 3, Arzaqo Street Area",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,P,"A national NGO staffer was shot and seriously injured by armed men on a motorcycle, while walking to work.",,,
1415,2013,4,21,South Sudan,Central Equatoria Province,Juba-Nimule Road,5,0,0,0,0,0,2,2,0,4,1,0,0,1,3,2,0,5,5,0,0,S,Am,R,"Two UN-contracted employees (driver and assistant) were shot and killed when their convoy was ambushed by two armed men after delivering food to the UN Agency warehouse in Juba; their cash, phones, and other belongings were stolen.  Simultaneously, another convoy was approaching from the opposite direction, and another UN-contracted driver was shot and killed and his two assistants injured. ",,,
1416,2013,4,22,Afghanistan,Ghor Province,"Tulak District, Kotale Kadraw Area",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"During an ambush, an NGO national staffer was singled out among colleagues (as team leader) and kidnapped by armed men who also burned the vehicle.  He was later released unharmed as a result of intervention and negotiations by local elders.",,,
1417,2013,4,22,Afghanistan,Nangarhar Province,Hisarak District,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,"An NGO national staff member went missing whilst travelling along the Hisarak &ndash; Azra road, and presumed kidnapped. UPDATE: The aid worker was released unharmed on 18 May.",,,
1418,2013,4,22,Afghanistan,Kandahar Province,"Maywand District, Loy Karez Village Area",0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,10,0,0,K,U,U,Ten national staff members from a community-based demining program of an international partner (private company) were abducted by armed men. They were released four days later after mediation by local elders,,,
1419,2013,4,23,Afghanistan,Herat Province,"Kohsan District, Noor Abad Area, Herat-Islam Qala ",0,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,0,3,K,Am,R,"Three INGO staff, one international and two national, were kidnapped by a local armed opposition group, later released unharmed following negotiations by community elders.",,,
1420,2013,4,28,Afghanistan,Uruzgan Province,"Chora District, Awi Village Area ",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,A guard working for an international organization was shot and killed outside his home. The attack was deemed to be stemming from a personal grievance and not related to his organizational affiliation.,,,
1534,2013,4,29,Afghanistan,Kabul Province,Kabul,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,RSA,R,OC,"One female INGO staff member was sexually assaulted and subsequently hospitalized after five masked men broke into the NGO guesthoust and robbed the residents.  Three other staff members were present, but seem to have been unhurt.",,,
1452,2013,5,,Pakistan,Sindh province,Karachi,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,U,One senior NGO worker associated with education projects was gunned down. This is the second killing of a staffer from this NGO.,,,
1685,2013,5,2,Sudan,West Darfur,Garsila,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,S,Am,R,Two INGO staff members were injured (one shot and one severely beaten) when their aid convoy was attacked by seven armed men. ,,,
1422,2013,5,4,South Sudan,Central Equatoria Province,Mangalla,2,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,S,Am,R,One UN national contractor was killed and another wounded in a shooting when their vehicle was ambushed on the Bor-Juba road.,,,
1423,2013,5,4,DR Congo,North Kivu,Rutshuru,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,P,One INGO staffer was shot dead by unknown gunmen.,,,
1424,2013,5,9,Afghanistan,Nangarhar Province,"Achin District, Bandar Khola Area",0,0,11,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,11,K,Am,R,"Eleven national staff of a demining NGO were kidnapped in an ambush by an armed opposition group. UPDATE: All 11 were released unharmed on 31 May, following the intervention of community elders.",,,
1425,2013,5,9,Afghanistan,Kabul,Taimani,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,OC,"One staff member of a demining agency was shot and killed by a co-worker, a security guard, inside the agency's compound as a result of a personal dispute.",,,
1426,2013,5,10,Kenya,North Eastern,"Bosnia Market, IFO 1 refugee camp, Dadaab",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,C,P,One INGO staff member was shot as a collateral victim to an attack on a Kenya Police Reservist.  He is in stable condition. ,,,
1444,2013,5,11,Afghanistan,Kandahar Province,"Maruf District, Abu Qala Area",3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,RIED,Am,R,"Three national staff members were killed when an IED struck the vehicle of an IO-contracted implementing partner for a demining program. Initial assessment indicates that this was likely an IED detonation, but the possibility remains that it was an Explosive Remnant of War.",,,
1427,2013,5,11,South Sudan,Central Equatoria,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,Am,P,One INGO staff member was car-jacked and beaten; his car and other valuables on his person were stolen.,,,
1428,2013,5,13,Afghanistan,Balkh,"Chahar Kint District, Rejan Area",0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,S,Am,R,Two INGO staff members were attacked as collateral victims in an ambush targeting an Afghan civilian.,,,
1429,2013,5,13,Yemen,Abyan Province,Jaar,0,0,0,3,0,0,0,0,1,1,0,0,2,2,0,0,3,3,3,0,0,K,Am,R,Three ICRC staff members were abducted while traveling by car by in the Southern Province of Abyan. They were released unharmed two days later.,,,
1674,2013,5,14,Mauritania,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,U,U,"During a break-in, one INGO member was stabbed in the hand. ",,,
1454,2013,5,15,Syrian Arab Republic,Idlib district,Harem town,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,3,0,0,K,U,PS,Three German aid workers were kidnapped in the town of Harem near the northern border with Turkey. UPDATE: Two of three escaped on 3 July 2013.  The third also escaped his kidnappers on 4 September 2013.,,,
1683,2013,5,15,South Sudan,Jonglei State,Pochalla,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"One national INGO staff member was injured when Murule tribesmen attacked an aid convoy.  The convoy was traveling with a local leader, who was the target of the attack. ",,,
1779,2013,5,20,Turkey,Hatay Province,Kirikhan,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,BA,IA,R,"One international INGO staff member (Syrian) was attacked and stabbed by two Turkish assailants, one of whom was the staff member's neighbor.  Attack seems targeted, but motive unknown.",,,
1430,2013,5,21,Kenya,Rift Valley Province,Eldoret Town,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BA,IA,OC,"One security guard was killed when a group of men armed with blades forced entry to the office of an NGO, which they then robbed.",,,
1431,2013,5,22,Syrian Arab Republic,Idlib Province,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,AB,C,PS,An Indian national working with a British NGO was killed in a refugee hospital in Idlib Province during an air strike. ,,,
1432,2013,5,23,South Sudan,Lakes State,"Makururic Area, Rumbek Town",1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,"One UN staff member was shot in his home by an unknown gunman during the night.  He was hospitalized and received emergency surgery, but later passed away.",,,
1433,2013,5,24,Afghanistan,Kabul,"Kabul, Shar-e Naw Area",4,0,0,0,0,0,0,0,0,0,1,3,0,4,1,3,0,4,0,1,3,CX,R,OC,"An IO building in Kabul was attacked with a car bomb, rocket-propelled grenades and armed gunmen, resulting in the death of one staff member and injuries to three more staff. Foreign staff seemed to have been specifically targeted.",,,
